station_name,latitude_x,longitude_x,available_bikes,poi_name,category,latitude_y,longitude_y
#00038-HELLEG GEESCHT,49.60771,6.13456,4,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Scott's Pub,Pub,49.608575,6.136053
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Oscar's Bar,Pub,49.608599,6.136242
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Bazaar,Bar,49.610225,6.131815
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Ambrosia,Greek Restaurant,49.610106,6.129228
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Oberweis,Bakery,49.612034,6.131314
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Urban Bar,Bar,49.611566,6.132552
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Ladurée,Dessert Shop,49.611446,6.12789
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Um Plateau Sàrl,French Restaurant,49.612553,6.140009
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Everest,Indian Restaurant,49.603391,6.134954
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Batucada,Brazilian Restaurant,49.608301,6.132238
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Rock Solid,Bar,49.611443,6.127457
#00038-HELLEG GEESCHT,49.60771,6.13456,4,L'Observatoire,Hotel Bar,49.605719,6.137744
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Go Ten,Cocktail Bar,49.611066,6.132299
#00038-HELLEG GEESCHT,49.60771,6.13456,4,L'Osteria,Trattoria,49.610977,6.13077
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Updown bar,Bar,49.60865,6.135412
#00038-HELLEG GEESCHT,49.60771,6.13456,4,NOTARO ristorante,Italian Restaurant,49.611166,6.140923
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Ennert de Steiler,Pub,49.611269,6.133906
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Paname,Bar,49.603519,6.130202
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Indie's,Bar,49.608391,6.132126
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Bloom,Café,49.600786,6.127915
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Mamacita,Bar,49.613332,6.128825
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Partigiano,Italian Restaurant,49.601419,6.131283
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Vis-à-Vis,Bar,49.613122,6.129633
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Madeira Stuff,Café,49.615592,6.131482
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Vinoteca,Wine Bar,49.611622,6.134232
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Ukulele,Bar,49.61252,6.14383
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Metropolitan,Cocktail Bar,49.603393,6.131672
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Chiggeri,French Restaurant,49.612426,6.132358
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Interview,Bar,49.611644,6.126988
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Qosqo,Latin American Restaurant,49.611191,6.128754
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Gruppetto Café,Café,49.609867,6.128979
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Il Punto,Pizzeria,49.612312,6.126923
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Thai Snack,Asian Restaurant,49.603303,6.131783
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Five Guys,Burger Joint,49.601885,6.133327
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Rock Box,Bar,49.613138,6.142953
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Rocas,Pub,49.613326,6.129598
#00038-HELLEG GEESCHT,49.60771,6.13456,4,Brasserie Beaulieu,Bar,49.601087,6.139785
#00060-BOCH,49.61925,6.10842,7,La Feluca,Italian Restaurant,49.616114,6.108851
#00060-BOCH,49.61925,6.10842,7,Golden Chopsticks,Cantonese Restaurant,49.623023,6.105503
#00060-BOCH,49.61925,6.10842,7,Café des Tramways,Bar,49.620395,6.119274
#00060-BOCH,49.61925,6.10842,7,Himalaya,Indian Restaurant,49.614016,6.119007
#00060-BOCH,49.61925,6.10842,7,Café Bel Air,Restaurant,49.612547,6.107383
#00060-BOCH,49.61925,6.10842,7,Bel Canto,Pizzeria,49.610972,6.107265
#00060-BOCH,49.61925,6.10842,7,Restaurant Ambiente,Italian Restaurant,49.616269,6.098158
#00060-BOCH,49.61925,6.10842,7,Lagura Next Door,Italian Restaurant,49.617076,6.120996
#00060-BOCH,49.61925,6.10842,7,Kicheneck,Middle Eastern Restaurant,49.620395,6.119274
#00060-BOCH,49.61925,6.10842,7,Inside,Lounge,49.618971,6.121591
#00060-BOCH,49.61925,6.10842,7,Porta Nova,Italian Restaurant,49.616875,6.121465
#00060-BOCH,49.61925,6.10842,7,Le Royaume,Moroccan Restaurant,49.619241,6.107169
#00060-BOCH,49.61925,6.10842,7,La French Connection,Cocktail Bar,49.617494,6.108665
#00060-BOCH,49.61925,6.10842,7,George and Dragon,Pub,49.617329,6.114185
#00060-BOCH,49.61925,6.10842,7,Brasserie Chez Hamilton,Bar,49.617348,6.114096
#00060-BOCH,49.61925,6.10842,7,Cafétériat du Centre Hospitalier de Luxembourg,Sandwich Spot,49.61841,6.10151
#00060-BOCH,49.61925,6.10842,7,Overseas (Restaurant),Asian Restaurant,49.623544,6.105511
#00060-BOCH,49.61925,6.10842,7,La Taverne,Portuguese Restaurant,49.623646,6.105494
#00060-BOCH,49.61925,6.10842,7,Czech Point Luxembourg,Beer Bar,49.623646,6.105494
#00060-BOCH,49.61925,6.10842,7,Théâtre de l' Opéra Sàrl,French Restaurant,49.617243,6.11532
#00060-BOCH,49.61925,6.10842,7,Restaurant du Centre Hospitalier de Luxembourg,Restaurant,49.618362,6.100965
#00060-BOCH,49.61925,6.10842,7,Il mare,Restaurant,49.624209,6.105012
#00060-BOCH,49.61925,6.10842,7,Café National,Bar,49.623987,6.105725
#00060-BOCH,49.61925,6.10842,7,Cafe Des Artistes,Bar,49.621621,6.116217
#00060-BOCH,49.61925,6.10842,7,Mont Liban,Lebanese Restaurant,49.624161,6.104634
#00060-BOCH,49.61925,6.10842,7,Xin Chào,Vietnamese Restaurant,49.619327,6.116993
#00060-BOCH,49.61925,6.10842,7,Bella Pugla,Restaurant,49.624311,6.104994
#00060-BOCH,49.61925,6.10842,7,Unilounge,Bar,49.624188,6.113898
#00060-BOCH,49.61925,6.10842,7,Triangle,Real Estate Service,49.613716,6.112928
#00060-BOCH,49.61925,6.10842,7,Sushi Bar Restaurant Asiatique,Chinese Restaurant,49.621291,6.117721
#00060-BOCH,49.61925,6.10842,7,Restaurant Scheiss Aux Arquebusiers,French Restaurant,49.612848,6.104822
#00060-BOCH,49.61925,6.10842,7,Restaurant Kripa,Himalayan Restaurant,49.61871,6.097308
#00060-BOCH,49.61925,6.10842,7,Kontur Cafe,Café,49.619938,6.119521
#00060-BOCH,49.61925,6.10842,7,Restaurant TACHI,Sushi Restaurant,49.617894,6.11965
#00060-BOCH,49.61925,6.10842,7,Royal Pub,Bar,49.617779,6.096936
#00060-BOCH,49.61925,6.10842,7,Kripa,Indian Restaurant,49.617441,6.097138
#00060-BOCH,49.61925,6.10842,7,Tibet 2,Restaurant,49.619924,6.120078
#00060-BOCH,49.61925,6.10842,7,Culturando,Italian Restaurant,49.617184,6.120206
#00060-BOCH,49.61925,6.10842,7,Restaurant Annapurna III,Asian Restaurant,49.618713,6.097742
#00060-BOCH,49.61925,6.10842,7,Takajo,Sushi Restaurant,49.611761,6.111861
#00060-BOCH,49.61925,6.10842,7,Cantine,Restaurant,49.621375,6.096178
#00060-BOCH,49.61925,6.10842,7,Peacock,Speakeasy,49.616857,6.120939
#00060-BOCH,49.61925,6.10842,7,Caftan,Middle Eastern Restaurant,49.619088,6.121541
#00060-BOCH,49.61925,6.10842,7,Chinese Peppers's,Chinese Restaurant,49.623841,6.119798
#00060-BOCH,49.61925,6.10842,7,Le Bistro Du Sommelier,French Restaurant,49.617015,6.120907
#00060-BOCH,49.61925,6.10842,7,Come Prima,Italian Restaurant,49.617019,6.120958
#00060-BOCH,49.61925,6.10842,7,Odysseus,Cocktail Bar,49.616717,6.121444
#00060-BOCH,49.61925,6.10842,7,Tender,Cocktail Bar,49.616875,6.121465
#00060-BOCH,49.61925,6.10842,7,Planet Foot,Bar,49.621766,6.121068
#00060-BOCH,49.61925,6.10842,7,L'Atelier Windsor,French Restaurant,49.614016,6.119007
#00004-ROCADE,49.602989,6.136083,6,Everest,Indian Restaurant,49.603391,6.134954
#00004-ROCADE,49.602989,6.136083,6,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00004-ROCADE,49.602989,6.136083,6,Partigiano,Italian Restaurant,49.601419,6.131283
#00004-ROCADE,49.602989,6.136083,6,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00004-ROCADE,49.602989,6.136083,6,Bloom,Café,49.600786,6.127915
#00004-ROCADE,49.602989,6.136083,6,Que Pasa,Diner,49.602872,6.13538
#00004-ROCADE,49.602989,6.136083,6,Paname,Bar,49.603519,6.130202
#00004-ROCADE,49.602989,6.136083,6,Scott's Pub,Pub,49.608575,6.136053
#00004-ROCADE,49.602989,6.136083,6,Glow,Bakery,49.595933,6.141818
#00004-ROCADE,49.602989,6.136083,6,L'Observatoire,Hotel Bar,49.605719,6.137744
#00004-ROCADE,49.602989,6.136083,6,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00004-ROCADE,49.602989,6.136083,6,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00004-ROCADE,49.602989,6.136083,6,Craft Corner,Bar,49.598345,6.137837
#00004-ROCADE,49.602989,6.136083,6,Oscar's Bar,Pub,49.608599,6.136242
#00004-ROCADE,49.602989,6.136083,6,Metropolitan,Cocktail Bar,49.603393,6.131672
#00004-ROCADE,49.602989,6.136083,6,Ambrosia,Greek Restaurant,49.610106,6.129228
#00004-ROCADE,49.602989,6.136083,6,Den Atelier,Concert Hall,49.598837,6.126075
#00004-ROCADE,49.602989,6.136083,6,Bazaar,Bar,49.610225,6.131815
#00004-ROCADE,49.602989,6.136083,6,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00004-ROCADE,49.602989,6.136083,6,Five Guys,Burger Joint,49.601885,6.133327
#00004-ROCADE,49.602989,6.136083,6,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00004-ROCADE,49.602989,6.136083,6,Urban Bar,Bar,49.611566,6.132552
#00004-ROCADE,49.602989,6.136083,6,Thai Snack,Asian Restaurant,49.603303,6.131783
#00004-ROCADE,49.602989,6.136083,6,Gëlle Fra,Fair,49.609291,6.129367
#00004-ROCADE,49.602989,6.136083,6,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00004-ROCADE,49.602989,6.136083,6,Batucada,Brazilian Restaurant,49.608301,6.132238
#00004-ROCADE,49.602989,6.136083,6,NOTARO ristorante,Italian Restaurant,49.611166,6.140923
#00004-ROCADE,49.602989,6.136083,6,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00004-ROCADE,49.602989,6.136083,6,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00004-ROCADE,49.602989,6.136083,6,Simply Thai,Italian Restaurant,49.599097,6.14215
#00004-ROCADE,49.602989,6.136083,6,Go Ten,Cocktail Bar,49.611066,6.132299
#00004-ROCADE,49.602989,6.136083,6,L'Osteria,Trattoria,49.610977,6.13077
#00004-ROCADE,49.602989,6.136083,6,Brasserie Beaulieu,Bar,49.601087,6.139785
#00004-ROCADE,49.602989,6.136083,6,Dean & David,Salad Restaurant,49.609824,6.129469
#00004-ROCADE,49.602989,6.136083,6,Ennert de Steiler,Pub,49.611269,6.133906
#00004-ROCADE,49.602989,6.136083,6,Indie's,Bar,49.608391,6.132126
#00004-ROCADE,49.602989,6.136083,6,Updown bar,Bar,49.60865,6.135412
#00004-ROCADE,49.602989,6.136083,6,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00004-ROCADE,49.602989,6.136083,6,Vinoteca,Wine Bar,49.611622,6.134232
#00004-ROCADE,49.602989,6.136083,6,Gruppetto Café,Café,49.609867,6.128979
#00004-ROCADE,49.602989,6.136083,6,La Briscola,Restaurant,49.599553,6.131745
#00004-ROCADE,49.602989,6.136083,6,The White Rose,Beer Garden,49.604418,6.130725
#00004-ROCADE,49.602989,6.136083,6,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00004-ROCADE,49.602989,6.136083,6,Le Quai Steffen,Bakery,49.600075,6.133827
#00004-ROCADE,49.602989,6.136083,6,Coffee Fellows,Café,49.603932,6.131001
#00004-ROCADE,49.602989,6.136083,6,La Fontaine,French Restaurant,49.603821,6.131358
#00004-ROCADE,49.602989,6.136083,6,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00004-ROCADE,49.602989,6.136083,6,Platine Cafe,Bar,49.603421,6.13437
#00004-ROCADE,49.602989,6.136083,6,Restaurant Peppermint,Cocktail Bar,49.603859,6.137432
#00004-ROCADE,49.602989,6.136083,6,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Himalaya,Indian Restaurant,49.614016,6.119007
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Rock Solid,Bar,49.611443,6.127457
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Ladurée,Dessert Shop,49.611446,6.12789
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Ambrosia,Greek Restaurant,49.610106,6.129228
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Oberweis,Bakery,49.612034,6.131314
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Mamacita,Bar,49.613332,6.128825
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Bazaar,Bar,49.610225,6.131815
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Gëlle Fra,Fair,49.609291,6.129367
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Urban Bar,Bar,49.611566,6.132552
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Vis-à-Vis,Bar,49.613122,6.129633
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Interview,Bar,49.611644,6.126988
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Madeira Stuff,Café,49.615592,6.131482
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Barrels,Wine Bar,49.617507,6.122757
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Il Punto,Pizzeria,49.612312,6.126923
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Café Bel Air,Restaurant,49.612547,6.107383
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,La Feluca,Italian Restaurant,49.616114,6.108851
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,L'Osteria,Trattoria,49.610977,6.13077
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Dean & David,Salad Restaurant,49.609824,6.129469
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Go Ten,Cocktail Bar,49.611066,6.132299
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,L'Entracte,French Restaurant,49.610861,6.128617
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Bel Canto,Pizzeria,49.610972,6.107265
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Qosqo,Latin American Restaurant,49.611191,6.128754
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Batucada,Brazilian Restaurant,49.608301,6.132238
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Gruppetto Café,Café,49.609867,6.128979
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Chiggeri,French Restaurant,49.612426,6.132358
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Rocas,Pub,49.613326,6.129598
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Max + Moritz,Restaurant,49.609689,6.118922
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Indie's,Bar,49.608391,6.132126
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Chiche,Lebanese Restaurant,49.618779,6.123362
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,La Lorraine,French Restaurant,49.611037,6.129601
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Chique-o-Latte,Café,49.613321,6.127089
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Bananas,Café,49.611065,6.128583
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Porta Nova,Italian Restaurant,49.616875,6.121465
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Miyako,Japanese Restaurant,49.618688,6.125115
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Au P'tit Max,Restaurant,49.610918,6.128656
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Peperoncino,Italian Restaurant,49.603956,6.113478
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,La Piazza,Restaurant,49.610393,6.129855
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Shamrock,Pub,49.611707,6.126253
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,La Baraque,Belgian Restaurant,49.611882,6.126911
#00011-WINSTON CHURCHILL,49.611317,6.120003,0,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00016-AMELIE,49.613339,6.125794,3,Ladurée,Dessert Shop,49.611446,6.12789
#00016-AMELIE,49.613339,6.125794,3,Rock Solid,Bar,49.611443,6.127457
#00016-AMELIE,49.613339,6.125794,3,Mamacita,Bar,49.613332,6.128825
#00016-AMELIE,49.613339,6.125794,3,Oberweis,Bakery,49.612034,6.131314
#00016-AMELIE,49.613339,6.125794,3,Himalaya,Indian Restaurant,49.614016,6.119007
#00016-AMELIE,49.613339,6.125794,3,Ambrosia,Greek Restaurant,49.610106,6.129228
#00016-AMELIE,49.613339,6.125794,3,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00016-AMELIE,49.613339,6.125794,3,Vis-à-Vis,Bar,49.613122,6.129633
#00016-AMELIE,49.613339,6.125794,3,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00016-AMELIE,49.613339,6.125794,3,Madeira Stuff,Café,49.615592,6.131482
#00016-AMELIE,49.613339,6.125794,3,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00016-AMELIE,49.613339,6.125794,3,Il Punto,Pizzeria,49.612312,6.126923
#00016-AMELIE,49.613339,6.125794,3,Urban Bar,Bar,49.611566,6.132552
#00016-AMELIE,49.613339,6.125794,3,Bazaar,Bar,49.610225,6.131815
#00016-AMELIE,49.613339,6.125794,3,Bella Ciao,Italian Restaurant,49.61089,6.128774
#00016-AMELIE,49.613339,6.125794,3,Interview,Bar,49.611644,6.126988
#00016-AMELIE,49.613339,6.125794,3,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00016-AMELIE,49.613339,6.125794,3,Café des Tramways,Bar,49.620395,6.119274
#00016-AMELIE,49.613339,6.125794,3,Essenza - Restaurant,Italian Restaurant,49.611512,6.132948
#00016-AMELIE,49.613339,6.125794,3,Barrels,Wine Bar,49.617507,6.122757
#00016-AMELIE,49.613339,6.125794,3,L'Osteria,Trattoria,49.610977,6.13077
#00016-AMELIE,49.613339,6.125794,3,Kaempff-Kohler,French Restaurant,49.610962,6.130241
#00016-AMELIE,49.613339,6.125794,3,Go Ten,Cocktail Bar,49.611066,6.132299
#00016-AMELIE,49.613339,6.125794,3,Dean & David,Salad Restaurant,49.609824,6.129469
#00016-AMELIE,49.613339,6.125794,3,Scott's Pub,Pub,49.608575,6.136053
#00016-AMELIE,49.613339,6.125794,3,Qosqo,Latin American Restaurant,49.611191,6.128754
#00016-AMELIE,49.613339,6.125794,3,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00016-AMELIE,49.613339,6.125794,3,Rocas,Pub,49.613326,6.129598
#00016-AMELIE,49.613339,6.125794,3,Ennert de Steiler,Pub,49.611269,6.133906
#00016-AMELIE,49.613339,6.125794,3,Chiggeri,French Restaurant,49.612426,6.132358
#00016-AMELIE,49.613339,6.125794,3,Oscar's Bar,Pub,49.608599,6.136242
#00016-AMELIE,49.613339,6.125794,3,Gruppetto Café,Café,49.609867,6.128979
#00016-AMELIE,49.613339,6.125794,3,Vinoteca,Wine Bar,49.611622,6.134232
#00016-AMELIE,49.613339,6.125794,3,Batucada,Brazilian Restaurant,49.608301,6.132238
#00016-AMELIE,49.613339,6.125794,3,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00016-AMELIE,49.613339,6.125794,3,Indie's,Bar,49.608391,6.132126
#00016-AMELIE,49.613339,6.125794,3,Chiche,Lebanese Restaurant,49.618779,6.123362
#00016-AMELIE,49.613339,6.125794,3,Chique-o-Latte,Café,49.613321,6.127089
#00016-AMELIE,49.613339,6.125794,3,Updown bar,Bar,49.60865,6.135412
#00016-AMELIE,49.613339,6.125794,3,Bananas,Café,49.611065,6.128583
#00016-AMELIE,49.613339,6.125794,3,Brasserie Abtei,Brasserie,49.6106543476183,6.136578565051698
#00016-AMELIE,49.613339,6.125794,3,Brasserie du Cercle,Fast Food Restaurant,49.611582,6.129798
#00016-AMELIE,49.613339,6.125794,3,Miyako,Japanese Restaurant,49.618688,6.125115
#00016-AMELIE,49.613339,6.125794,3,Porta Nova,Italian Restaurant,49.616875,6.121465
#00016-AMELIE,49.613339,6.125794,3,Cafe Veneziano,Coffee Shop,49.611049,6.129695
#00016-AMELIE,49.613339,6.125794,3,Pop/Up,Comfort Food Restaurant,49.612146,6.129558
#00016-AMELIE,49.613339,6.125794,3,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00016-AMELIE,49.613339,6.125794,3,La Baraque,Belgian Restaurant,49.611882,6.126911
#00016-AMELIE,49.613339,6.125794,3,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00016-AMELIE,49.613339,6.125794,3,La Piazza,Restaurant,49.610393,6.129855
#00030-MERKELS PLAZ,49.599846,6.122565,6,Den Atelier,Concert Hall,49.598837,6.126075
#00030-MERKELS PLAZ,49.599846,6.122565,6,Come à la Maison,Wine Bar,49.601572,6.119722
#00030-MERKELS PLAZ,49.599846,6.122565,6,Bloom,Café,49.600786,6.127915
#00030-MERKELS PLAZ,49.599846,6.122565,6,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00030-MERKELS PLAZ,49.599846,6.122565,6,Partigiano,Italian Restaurant,49.601419,6.131283
#00030-MERKELS PLAZ,49.599846,6.122565,6,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00030-MERKELS PLAZ,49.599846,6.122565,6,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00030-MERKELS PLAZ,49.599846,6.122565,6,Mad About Peru (Luxembourg-Ville),Peruvian Restaurant,49.598729,6.126865
#00030-MERKELS PLAZ,49.599846,6.122565,6,Paname,Bar,49.603519,6.130202
#00030-MERKELS PLAZ,49.599846,6.122565,6,Everest,Indian Restaurant,49.603391,6.134954
#00030-MERKELS PLAZ,49.599846,6.122565,6,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00030-MERKELS PLAZ,49.599846,6.122565,6,Metropolitan,Cocktail Bar,49.603393,6.131672
#00030-MERKELS PLAZ,49.599846,6.122565,6,Syriously,Middle Eastern Restaurant,49.598557,6.117677
#00030-MERKELS PLAZ,49.599846,6.122565,6,Restaurant Pizzeria Quadro Delizioso,Pizzeria,49.591543,6.124756
#00030-MERKELS PLAZ,49.599846,6.122565,6,Q42,Sports Bar,49.600875,6.129445
#00030-MERKELS PLAZ,49.599846,6.122565,6,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00030-MERKELS PLAZ,49.599846,6.122565,6,Thai Snack,Asian Restaurant,49.603303,6.131783
#00030-MERKELS PLAZ,49.599846,6.122565,6,Five Guys,Burger Joint,49.601885,6.133327
#00030-MERKELS PLAZ,49.599846,6.122565,6,Restaurant-Pizzeria La Trattoria Dei Quattro,Pizzeria,49.601501,6.133585
